id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
6334,,сей,сей,,580,0,,"Demonstrative pronoun, inflection see ru.wiktionary.org/wiki/сей\n\nСей is mainly used compounded with other words or in certain set phrases: e.g. сего́дня ―  today","Demonstrativpronomen, Flexion siehe  ru.wiktionary.org/wiki/сей.\n\nСей wird häufig in Verbindung mit anderen Wörtern oder in bestimmten Phrasen verwendet: z.B. сего́дня ―  heute\nSandy",,other,B1,2020-01-01 00:00:00
6344,,здороваться,здоро'ваться,,6319,0,https://openrussian.org/audio-shtooka/здороваться.mp3,"Object takes the instrumental case.  Она поздоровалась с ним.  -  She said hi to him.\n\nWishing good health to someone - здоровье - health",,,verb,,2020-01-01 00:00:00
6415,,пьяница,пья'ница,,6390,0,,"In the above case natural gender dominates grammatical gender, i.e. пьяница can be masculine or feminine. Sandy","In obigem Fal dominiert das natürliche Geschlecht das grammatische Geschlecht, d.h. пьяница kann männlich oder weiblich sein. Sandy",,noun,,2020-01-01 00:00:00
6635,,каникулы,кани'кулы,,6610,0,https://openrussian.org/audio-shtooka/каникулы.mp3,UK = School hols,"Происходит от лат. canicula «собачка», уменьш. от canis «собака»",,noun,,2020-01-01 00:00:00
6778,,наполнять,наполня'ть,,6753,0,https://openrussian.org/audio-shtooka/наполнять.mp3,يملئ чем?,чем? что?,,verb,,2020-01-01 00:00:00
6781,,безо,бе'зо,,6756,0,,"Used before the genitive case of весь and вся́кий. Also used before the genitive case of words like лёд, лоб and сон. (бе́зо льда, бе́зо лба, бе́зо сна)",,,other,,2020-01-01 00:00:00
6851,,полезно,поле'зно,2190,6826,0,https://openrussian.org/audio-shtooka/полезно.mp3,+ dative,,,adverb,,2020-01-01 00:00:00
6877,,справляться,справля'ться,,6852,0,https://openrussian.org/audio-shtooka/справляться.mp3,يتعامل с кем?,,,verb,,2020-01-01 00:00:00
6991,,развестись,развести'сь,,6966,0,https://openrussian.org/audio-shtooka/развестись.mp3,С кем?,,,verb,,2020-01-01 00:00:00
7054,,указательный,указа'тельный,,7029,0,,"Please note that 'указательный' does not automatically mean the index finger on its own, but only in the context of 'палец'. Sandy","Bitte beachten, dass ""указательный"" für sich alleine nicht automatisch Zeigefinger heißt, sondern nur im Kontext mit ""палец"". Sandy",,adjective,,2020-01-01 00:00:00
7071,,поздравить,поздра'вить,,7046,0,https://openrussian.org/audio-shtooka/поздравить.mp3,+ genitive,,,verb,,2020-01-01 00:00:00
7095,,безымянный,безымя'нный,,7070,0,,Please do not confuse fourth finger with index finger. Sandy,"Bitte beachten, dass ""безымянный"" für sich alleine nicht automatisch Ringfinger heißt, sondern nur im Kontext mit ""палец"". Sandy",,adjective,,2020-01-01 00:00:00
7120,,четыреста,четы'реста,,7095,0,https://openrussian.org/audio-shtooka/четыреста.mp3,"четы́реста\nчетырёхсо́т\nчетырёмста́м\nчеты́реста\nчетырьмяста́ми\nчетырёхста́х",,,other,,2020-01-01 00:00:00
7209,,заводской,заводско'й,,7184,0,,pertaining to a factory.,,,adjective,,2020-01-01 00:00:00
7698,,ожидаться,ожида'ться,,7673,0,,only 3rd person singular regularly used.,,,verb,,2020-01-01 00:00:00
7752,,зек,зек,,7727,0,,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,noun,,2020-01-01 00:00:00
7942,,говно,говно',,7917,0,,زقان,,,noun,,2020-01-01 00:00:00
7966,,дачный,да'чный,,7941,0,,"дачная мебель ―  dacha furniture\nдачный сезон ― summer season, dacha season",,,adjective,,2020-01-01 00:00:00
8061,,профсоюз,профсою'з,,8036,0,https://openrussian.org/audio-shtooka/профсоюз.mp3,Short form of 'профессиональный союз'..,"KUrzform von ""профессиональный союз"" .",,noun,,2020-01-01 00:00:00
8140,,поводок,поводо'к,,8115,0,https://openrussian.org/audio-shtooka/поводок.mp3,"as in the example: ""Tom walks his dog on a leash.""",,,noun,,2020-01-01 00:00:00
8220,,детдом,детдо'м,,8195,0,,shortening of детский дом,,,noun,,2020-01-01 00:00:00
8278,,карниз,карни'з,,8253,0,,карниз для штор - curtain rail/pole,,,noun,,2020-01-01 00:00:00
8288,,взвиться,взви'ться,,8263,0,,"Common saying; взви́ться под потоло́к ― to lose one's temper; blow one's top",,,verb,,2020-01-01 00:00:00
8541,,воз,воз,,8516,0,https://openrussian.org/audio-shtooka/воз.mp3,For this word there is also a remains of a locative: (на) возу́ and a partitive: (с) во́зу.,Für dieses Wort gibt es außerdem einen (Rest)lokativ: (на) возу́ und einen Partitiv: (с) во́зу.,,noun,,2020-01-01 00:00:00
8594,,сверх,сверх,,8569,0,,preposition + genitive case,,,other,,2020-01-01 00:00:00
8683,,житься,жи'ться,,8658,0,,мне здесь хорошо живётся - life isn't bad here,,,verb,,2020-01-01 00:00:00
8729,,мотаться,мота'ться,,8704,0,,мотаться как бобик = to rush about like a headless chicken,,,verb,,2020-01-01 00:00:00
8773,,затопить,затопи'ть,,8748,0,,"шахты были затоплены ― the shafts were flooded \nзатопить корабль ― to sink/scuttle a ship\nзатопить печь  ―  fire up the stove, light the oven",что?,,verb,,2020-01-01 00:00:00
8814,,дикарь,дика'рь,,8789,0,,"отдыхать дикарями - to rest like savages. (Imagine you're at the seaside and they're all laying on the beach, on their towels, guzzling lager, and eating crisp sandwiches, and you're sat in the cafe sipping on your posh latte, watching them all 'resting like savages'.)",,,noun,,2020-01-01 00:00:00
8828,,помотать,помота'ть,,8803,0,,помота́ть голову--- shake one's head,,,verb,,2020-01-01 00:00:00
8850,,универмаг,универма'г,,8825,0,,Acronym of 'универса́льный магази́н'.,"Akronym für ""универса́льный магази́н"".",,noun,,2020-01-01 00:00:00
8870,,Владивосток,Владивосто'к,,8845,0,,city of Vladivostok in primorsky krai,,,noun,,2020-01-01 00:00:00
8916,,характеризоваться,характеризова'ться,,8891,0,,+ instrumental,,,verb,,2020-01-01 00:00:00
8940,,уточнять,уточня'ть,,8915,0,https://openrussian.org/audio-shtooka/уточнять.mp3,Imperfective verb of чточнить,о чём? что? у кого? где?,,verb,,2020-01-01 00:00:00
8963,,варшава,варшава,,8938,0,,capital city of Poland,,,noun,,2020-01-01 00:00:00
9079,,террористический,террористи'ческий,,9054,0,,terrorist act,,,adjective,,2020-01-01 00:00:00
9148,,трибунал,трибуна'л,,9123,0,,The term tribunal in Russian is often associated military court. The term civil court is: суд по гражда́нским дела́м.,,,noun,,2020-01-01 00:00:00
9176,,забираться,забира'ться,,9151,0,,где? куда?,куда?,,verb,,2020-01-01 00:00:00
9319,,опаска,опа'ска,,9294,0,,"typically as ""с опаской"" - cautiously",,,noun,,2020-01-01 00:00:00
9583,,гостеприимный,гостеприи'мный,,9558,0,,مضياف,,,adjective,,2020-01-01 00:00:00
9834,,шторм,шторм,,9809,0,https://openrussian.org/audio-shtooka/шторм.mp3,especially used for storms at the sea,,,noun,A2,2020-01-01 00:00:00
9912,,северокорейский,северокоре'йский,,9887,0,,nationality,,,adjective,,2020-01-01 00:00:00
10214,,голубеть,голубе'ть,,10189,0,,intransitive verb,,,verb,,2020-01-01 00:00:00
10229,,управляться,управля'ться,,10204,0,,+ Instrumental,,,verb,,2020-01-01 00:00:00
10262,,пред,пред,,10237,0,,Preposition,,,noun,,2020-01-01 00:00:00
10269,,властно,вла'стно,6510,10244,0,,rare,,,adverb,,2020-01-01 00:00:00
10336,,расплываться,расплыва'ться,,10311,0,,@ Translation: “run to fat” should be “ run too fat”.,,,verb,,2020-01-01 00:00:00
10723,,добить,доби'ть,,10698,0,,"До - approach to\nБить - beat\nApproach to object and beat/strike - finish off",кого?,,verb,,2020-01-01 00:00:00
10789,,подвергнуться,подве'ргнуться,,10764,0,https://openrussian.org/audio-shtooka/подвергнуться.mp3,+ dative,,,verb,,2020-01-01 00:00:00
10800,,терпеться,терпе'ться,,10775,0,,мне не терпится - I cannot wait,,,verb,,2020-01-01 00:00:00
10967,,лисица,лиси'ца,,10942,0,,"The most common Russian word for fox is лисица, while лиса is a bit more poetic and лис specifically means the male.","Das gebräuchlichste russische Wort für Fuchs ist лисица, während лиса etwas poetischer ist und лис speziell das männliche Tier meint.",,noun,,2020-01-01 00:00:00
10979,,культурно,культу'рно,2739,10954,0,,"Что ж, не хочу быть культурно бесчувственным. = Well I wouldn't want to be culturally insensitive.",,,adverb,,2020-01-01 00:00:00
11054,,бесспорно,бесспо'рно,12169,11029,0,,"Help to remember by breaking down the words:\nБес - Without\nСпор - Argument\nWithout argument / Indisputably! Certainly! No doubt!",,,adverb,,2020-01-01 00:00:00
11312,,мимоходом,мимохо'дом,,11287,0,,Он что-то сказал мне вчера мимоходом. - He said something to me the other day in passing.,,,other,,2020-01-01 00:00:00
11315,,штрих,штрих,,11290,0,,штрих-код : barcode,,,noun,,2020-01-01 00:00:00
11350,,салют,салю'т,,11325,0,,"""Салют"" can be used in reference to the ""Салют"" space programme, conducted between 1971 and 1986.",,,noun,,2020-01-01 00:00:00
11425,,подставка,подста'вка,,11400,0,,"ставлю горячий кофе на подставку - I put my hot coffee on the stand (in this case, coaster)",,,noun,,2020-01-01 00:00:00
11529,,вырабатывать,выраба'тывать,,11504,0,,Детские сады вырабатывают у детей навыки совместного существования. Kindergartens develop the skills of coexistence in children,что?,,verb,,2020-01-01 00:00:00
11599,,пакетик,паке'тик,,11574,0,,чайный пакетик = tea bag,,,noun,,2020-01-01 00:00:00
11642,,кабинка,каби'нка,,11617,0,,"кабинки для переодевания = changing booth (e.g. for getting changed into swimming gear) \nпляжные кабинки = beach cabin (e.g. similar to the changing huts at British seaside's)",,,noun,,2020-01-01 00:00:00
11757,,затронуть,затро'нуть,,11732,0,,"Can be used figuratively as in to ""touch on a subject"" or ""to broach a question""",что?,,verb,,2020-01-01 00:00:00
11764,,уделять,уделя'ть,,11739,0,,+ dative,,,verb,,2020-01-01 00:00:00
11793,,обучить,обучи'ть,,11768,0,,+ dative,кого?,,verb,,2020-01-01 00:00:00
11885,,легковой,легково'й,,11860,0,,As in a passenger vehicle,,,adjective,,2020-01-01 00:00:00
11993,,фрг,фрг,,11968,0,,"Determining the gender of abbreviations in Russian:\nThe gender of 'ФРГ' is feminine, since the noun phrase that is written out is feminine! \nSandy","Bestimmung des Geschlechts von Abkürzungen im Russischen:\nDas Geschlecht von ""ФРГ"" ist weiblich, da die ausgeschriebene Nominalphrase weiblich ist! Sandy",,noun,,2020-01-01 00:00:00
12012,,лиса,лиса',,11987,0,https://openrussian.org/audio-shtooka/лиса.mp3,"The most common Russian word for fox is лисица, while лиса is a bit more poetic and лис specifically means the male.","Das gebräuchlichste russische Wort für Fuchs ist лисица, während лиса etwas poetischer ist und лис speziell das männliche Tier meint.",,noun,,2020-01-01 00:00:00
12064,,гуд,гуд,,12039,0,,The same as 'гудение'.,"Das Gleiche wie ""гуде́ние"", siehe dort!",,noun,,2020-01-01 00:00:00
12316,,врачиха,врачи'ха,,12291,0,,"Usually врач is used for both genders. In colloquial language, врачиха is also used, but has a rather pejorative connotation! Sandy","Normalerweise wird врач für beide Geschlechter verwendet. In der Umgangssprache wird врачиха zwar benutzt, hat aber eher abwertende Konnotation! Sandy",,noun,,2020-01-01 00:00:00
12504,,сетевой,сетево'й,,12479,0,,Сплошную газификацию республики сетевым газом закончили. - Continuous gasification (supplying with gas as a utility) of the republic with network gas was completed.,,,adjective,,2020-01-01 00:00:00
12671,,пряник,пря'ник,,12646,0,https://openrussian.org/audio-shtooka/пряник.mp3,Can be used for gingerbread house пряничный дом,,,noun,,2020-01-01 00:00:00
12676,,жлоб,жлоб,,12651,0,,"The English should be ""cheapskate"" (with a ""k,"" rather than a ""c"")",,,noun,,2020-01-01 00:00:00
12730,,стукнуться,сту'кнуться,,12705,0,,(+ instrumental case),,,verb,,2020-01-01 00:00:00
12742,,многоэтажный,многоэта'жный,,12717,0,,"Мы живём в квартире в многоэтажном доме.\nWe live in an apartment in a multi-storey building.",,,adjective,,2020-01-01 00:00:00
13029,,спец,спец,,13004,0,,colloquialism,,,noun,,2020-01-01 00:00:00
13530,,обнимка,обни'мка,,13505,0,,"Mostly in expressions, but not only, see counterexample above (Source: Russian Wikislovar). Actually a 'little' embrace, which is usually expressed in English as 'hug', as opposed to 'embrace'. Sandy","Meist in Ausdrücken, aber nicht nur, siehe obiges Gegenbeispiel (Quelle: Russisches Wikislovar). Eigentlich eine ""kleine"" Umarmung, die im englischen Sprachgebrauch i.d.R. mit 'hug' ausgedrückt wird, im Gegensatz zu 'embrace'. Sandy",,noun,,2020-01-01 00:00:00
13551,,голливудский,голливу'дский,,13526,0,,мы можем смотреть голливудские фильмы. We can watch Hollywood movies.,,,adjective,,2020-01-01 00:00:00
13564,,настраивать,настра'ивать,,13539,0,,"Я помогал настраивать компьютеры, настраивать электронную почту, и так далее. I helped set up computers, set up email, and so on.",,,verb,,2020-01-01 00:00:00
13717,,ёлочка,ёлочка,,13692,0,,"Diminutive of ёлка; little fir tree, little spruce, little Christmas tree (New Year's tree)",,,noun,,2020-01-01 00:00:00
14325,,мариинский,марии'нский,,14300,0,,"Place name in honour of various Russian empresses named ""Maria"" - e.g. Mariinsky Theatre.",,,adjective,,2020-01-01 00:00:00
14433,,эпитет,эпи'тет,,14408,0,,In this instance I think we are using 'epithet' to mean any word or phrase applied to a person or thing to describe an actual or attributed quality?,,,noun,,2020-01-01 00:00:00
14456,,путина,пути'на,,14431,0,,The sentence links are wrong here and are all about the Russian president Putin instead of fishing. The system could not filter it correctly.,,,noun,,2020-01-01 00:00:00
14484,,лис,лис,,14459,0,,"The most common Russian word for fox is лисица, while лиса is a bit more poetic and лис specifically means the male.","Das gebräuchlichste russische Wort für Fuchs ist лисица, während лиса etwas poetischer ist und лис speziell das männliche Tier meint.",,noun,,2020-01-01 00:00:00
14510,,подъёмный,подъёмный,,14485,0,,"DO NOT mix up ""подъёмные"" with ""подъёмный""!",,,adjective,,2020-01-01 00:00:00
14538,,заклятие,закля'тие,,14513,0,,"наложить заклятие - to cast a spell, enchantment",,,noun,,2020-01-01 00:00:00
14810,,ювелирный,ювели'рный,,14785,0,https://openrussian.org/audio-shtooka/ювелирный.mp3,"British = jewellery\nAmerican = jewelry\n\nUsage - jewellery/jewelry box - ювелирная шкатулка",,,adjective,,2020-01-01 00:00:00
14941,,копировать,копи'ровать,,14916,0,,+ dative,,,verb,,2020-01-01 00:00:00
15279,,закипеть,закипе'ть,,15254,0,,intransitive verb,,,verb,,2020-01-01 00:00:00
15378,,кндр,кндр,,15353,0,,Корейская Народно-Демократическая Республика,,,noun,,2020-01-01 00:00:00
15383,,разрастаться,разраста'ться,,15358,0,,instrumental,,,verb,,2020-01-01 00:00:00
15449,,сыворотка,сы'воротка,,15424,0,,сыворотка для волос - hair serum,,,noun,,2020-01-01 00:00:00
15554,,ракушка,раку'шка,,15529,0,https://openrussian.org/audio-shtooka/ракушка.mp3,ракушка для волос - hair clasp,,,noun,,2020-01-01 00:00:00
15810,,вдохновлять,вдохновля'ть,,15785,0,,+ genitive,кого?,,verb,,2020-01-01 00:00:00
16252,,плед,плед,,16227,0,,Spring blanket equivalent to British light summer duvet,,,noun,,2020-01-01 00:00:00
16297,,разводиться,разводи'ться,,16272,0,https://openrussian.org/audio-shtooka/разводиться.mp3,С кем?,,,verb,,2020-01-01 00:00:00
16447,,задаться,зада'ться,,16422,0,,+ instru,,,verb,,2020-01-01 00:00:00
16744,,рассвести,рассвести',,16719,0,,impersonal verb,,,verb,,2020-01-01 00:00:00
16867,,растяжка,растя'жка,,16842,0,,"Когда я просыпаюсь утром, в первую очередь делаю растяжку - When I wake up, I stretch out first thing on a morning.",,,noun,,2020-01-01 00:00:00
16934,,внять,внять,,16909,0,,"This word is usually used poetically, or in a literary sense, as the English word ""hark""",,,verb,,2020-01-01 00:00:00
17337,,штиблета,штибле'та,,17312,0,,"Привет от старых штиблет! Popular Russian expression. \n""Hello from old boots"" It means hello from old friends and relatives who have not been seen for a long time.",,,noun,,2020-01-01 00:00:00
17667,,разевать,разева'ть,,17642,0,,Relating to opening the mouth,,,verb,,2020-01-01 00:00:00
17718,,пьянствовать,пья'нствовать,,17693,0,,perfective form: попья́нствовать,,,verb,,2020-01-01 00:00:00
17745,,попка,по'пка,,17720,0,,я вытираю попку - I wipe my butt,,,noun,,2020-01-01 00:00:00
17807,,младой,младо'й,,17782,0,,archaic or poetic,,,adjective,,2020-01-01 00:00:00
17903,,сигналить,сигна'лить,,17878,0,,+ dative,,,verb,,2020-01-01 00:00:00
17964,,грозовой,грозово'й,,17939,0,,Грозовые облака,,,adjective,,2020-01-01 00:00:00
18041,,жиденький,жи'денький,,18016,0,,Diminutive of жи́дкий!,Diminutiv von жи́дкий!,,adjective,,2020-01-01 00:00:00
18071,,компромат,компрома'т,,18046,0,,Нет необходимости копать на него компромат.,,,noun,,2020-01-01 00:00:00
18117,,молочко,молочко',,18092,0,,Молочко для снятия макияжа - cleansing milk for the removal of make-up,,,noun,,2020-01-01 00:00:00
18143,,калач,кала'ч,,18118,0,,twisted white bread,,,noun,,2020-01-01 00:00:00
18344,,чужбина,чужби'на,,18319,0,,на чужбине,,,noun,,2020-01-01 00:00:00
18452,,Фонтанка,Фонта'нка,,18427,0,,"@TonyUK: Фонтанка is not a diminutive of фонтан, but the Fontanka River. Sandy",,,noun,,2020-01-01 00:00:00
18716,,коронный,коро'нный,,18691,0,,"коронное блюдо = signature dish, on the list of special dishes on a menu\nкоронный номер программы = the hit [crowning number] of the programme\nкоронный номер = winning trick\nкоронный приём = signature move\nкоронная роль = best/greatest part",,,adjective,,2020-01-01 00:00:00
18910,,гум,гум,,18885,0,,Государственный Универсальный Магазин,,,noun,,2020-01-01 00:00:00
19343,,придти,придти',,19318,0,,verb,"прийти ist die richtige Schreibweise, wird in der falschen Schreibweise sehr oft benutzt.",,other,,2020-01-01 00:00:00
19431,,солянка,соля'нка,,19406,0,,If you want to know what this dish is and how it's made then try this link https://www.youtube.com/watch?v=5l3y8wuUF-g,,,noun,,2020-01-01 00:00:00
19434,,неэффективный,неэффекти'вный,,19409,0,,Неэффективн-,,,adjective,,2020-01-01 00:00:00
19636,,нормативный,нормати'вный,,19611,0,,"Я бы хотел сказать другое, нецензурное слово, но всё-таки у нас подкаст с нормативной лексикой, поэтому я скажу слово «задолбался».\nI would like to say a different, obscene word, but still we have a podcast with normative vocabulary, so I will say the word ""fed up.""",,,adjective,,2020-01-01 00:00:00
20046,,прослышать,прослы'шать,,20021,0,,"+ accusative, or о + prepositional, or про + accusative",,,verb,,2020-01-01 00:00:00
20386,,подоплёка,подоплёка,,20361,0,,искать в каждом поступке подоплёку = look for the underlying reason in every act,,,noun,,2020-01-01 00:00:00
21195,,Сирия,Си'рия,,21170,0,,syria,,,noun,,2020-01-01 00:00:00
21607,,вослед,вослед,,21582,0,,"Outdated, otherwise same meaning as вслед.","Veraltet, ansonsten gleiche Bedeutung wie вслед.",,other,,2020-01-01 00:00:00
21647,,бис,бис,,21622,0,,Interjection!,,,noun,,2020-01-01 00:00:00
22167,,шторка,што'рка,,22142,0,,curtain,,,noun,,2020-01-01 00:00:00
22443,,замертво,за'мертво,,22418,0,,"Not an adjective, but an adverb - unchangeable, no declension! Sandy","Adverb - unveränderlich, keine Deklination! Sandy",,adverb,,2020-01-01 00:00:00
22505,,искренно,и'скренно,,22480,0,,Alternative form of и́скренне.,Alternative Form zu и́скренне.,,adverb,,2020-01-01 00:00:00
22516,,хныкать,хны'кать,,22491,0,,Perfective form: хны́кнуть,,,verb,,2020-01-01 00:00:00
22734,,эквивалентный,эквивале'нтный,,22709,0,,+dative,,,adjective,,2020-01-01 00:00:00
23153,,созидать,созида'ть,,23127,0,,"Literary, dated",,,verb,,2020-01-01 00:00:00
23774,,закручивать,закру'чивать,,23748,0,,закручиваю крышку - screw the lid back on,,,verb,,2020-01-01 00:00:00
23819,,останкино,оста'нкино,,23793,0,,Moscow's cell phone tower,,,noun,,2020-01-01 00:00:00
23885,,левша,левша',,23859,0,,Personal designation in which the natural gender dominates the grammatical gender!,"Personenbezeichnung, bei der das natürliche Geschlecht das grammatische Geschlecht dominiert!",,noun,,2020-01-01 00:00:00
24031,,вскипятить,вскипяти'ть,,24005,0,,transitive verb,,,verb,,2020-01-01 00:00:00
24344,,тупиковый,тупико'вый,,24318,0,,deadlock,,,adjective,,2020-01-01 00:00:00
24889,,нервировать,нерви'ровать,,24863,0,,Асабийлаштирмок,,,verb,,2020-01-01 00:00:00
24950,,универсам,универса'м,,24924,0,,Acronym of 'универса́льный магази́н самообслу́живания'.,"Akronym für ""универса́льный магази́н самообслу́живания"".",,noun,,2020-01-01 00:00:00
25018,,ссылать,ссыла'ть,,24992,0,,"Ссылать на что-то или на кого-то – это от слова «ссылка». To refer to something or someone is from the word ""link"".\n\nВ своей дипломной работе Миша ссылался на Достоевского. In his thesis , Misha referred to Dostoevsky.",,,verb,,2020-01-01 00:00:00
25143,,пододеяльник,пододея'льник,,25117,0,https://openrussian.org/audio-shtooka/пододеяльник.mp3,"The usual set of Russian bed linens consists of простыня́ (prostynjá) (covering the mattress), на́волочка (návoločka) (enclosing the pillow), and пододея́льник (pododejálʹnik) (enclosing the blanket/duvet).",,,noun,,2020-01-01 00:00:00
25759,,осознанно,осо'знанно,16074,25733,0,,"Он работает осознанно\nhe works consciously",,,adverb,,2020-01-01 00:00:00
25910,,жинка,жи'нка,,25884,0,,dialectal,,,noun,,2020-01-01 00:00:00
26007,,брызгаться,бры'згаться,,25981,0,,Я брызгаюсь дезодорантом подмышками = I put deodorant under my arms.,,,verb,,2020-01-01 00:00:00
26224,,выпрямитель,выпрями'тель,,26198,0,,выпрямитель для волос - hair straighteners,,,noun,,2020-01-01 00:00:00
26260,,соты,со'ты,,26234,0,,Mainly used in the plural 'соты'.,"Hauptsächlich im Plural ""соты"" verwendet.",,noun,,2020-01-01 00:00:00
26286,,миндальный,минда'льный,,26260,0,,миндальное молоко = almond milk,,,adjective,,2020-01-01 00:00:00
26630,,пермь,пермь,,26604,0,,It is famous for its zoo with rare snow leopards and Amur tigers.,,,noun,,2020-01-01 00:00:00
26666,,нарзан,нарза'н,,26640,0,,Mineral water from the fields of Кисловодского месторождения in Ставропольский край in the caucuses,,,noun,,2020-01-01 00:00:00
26699,,зажраться,зажра'ться,,26673,0,,"Become capricious, finicky from the abundance of goods, too good living conditions, work.","Werden kapriziös, wählerisch von einem Überfluss an Waren, zu guten Lebensbedingungen, Arbeit.",,verb,,2020-01-01 00:00:00
26777,,предо,пре'до,,26751,0,,preposition,,,other,,2020-01-01 00:00:00
26846,,выгуливать,выгу'ливать,,26820,0,,To walk the dog,,,verb,,2020-01-01 00:00:00
27061,,Карабах,Караба'х,,27035,0,,Full Russian name: Нагорный Карабах,Vollständiger russischer Name:  Нагорный Карабах,,noun,,2020-01-01 00:00:00
27445,,впросак,впроса'к,,27419,0,,попасть впросак - get into troubles,,,other,,2020-01-01 00:00:00
27693,,поглупеть,поглупе'ть,,27667,0,,Go stupid (глупый),,,verb,,2020-01-01 00:00:00
27795,,беговой,бегово'й,,27769,0,,"я сегодня делала упражнения на беговой дорожке - ходила и бегала\nToday I did exercises on the treadmill - I walked and I ran\nSo in this example, 'беговой дорожке' = running track, or in this sentence, treadmill.",,,adjective,,2020-01-01 00:00:00
27919,,реферат,рефера'т,,27893,0,,Марина пишет реферат = Marina is writing an essay,,,noun,,2020-01-01 00:00:00
27971,,той,той,,27945,1,,"Той ночью ему пришлось спать, обнимая плюшевого мишку, который с ним с самого детства. That night he had to sleep, hugging a teddy bear, which was with him, since childhood.\n\nhttps://en.wiktionary.org/wiki/Russian and enter the word той. This is a pronoun which originates from тот.",,,noun,,2020-01-01 00:00:00
28120,,таганрог,таганро'г,,28094,0,,Родина Антона Павловича - город Таганрог,,,noun,,2020-01-01 00:00:00
28227,,воздуховод,воздухово'д,,28201,0,,"duct, air-duct",,,noun,,2020-01-01 00:00:00
29054,,сконцентрироваться,сконцентри'роваться,,29028,0,,"+на+что\nto concentrate on sth",,,verb,,2020-01-01 00:00:00
29675,,одалживать,ода'лживать,,29649,0,,"Одалживать + кому-либо = он (Nom.) часто одалживал сестре (Dat.) деньги (Acc.).\nHe frequently lent his sister money.",что? кому?,,verb,,2020-01-01 00:00:00
29914,,расшуметься,расшуме'ться,,29888,0,,Чего расшумелись? What's all the fuss about?,,,verb,,2020-01-01 00:00:00
29967,,марафет,марафет,,29941,0,,навести марафет - to apply make-up,навести марафет - sich schminken,,noun,,2020-01-01 00:00:00
30464,,суженый,су'женый,,30438,0,,"Она представляет собой широкую трубку, суженную посередине и напоминающую песочные часы.",,,adjective,,2020-01-01 00:00:00
30474,,откручивать,откру'чивать,,30448,0,,Откручиваю крышку  - unscrew the lid,,,verb,,2020-01-01 00:00:00
31413,,сливной,сливно'й,,31387,0,,сливное отверстие - plug hole,,,adjective,,2020-01-01 00:00:00
31508,,инвест,инве'ст,,31482,0,,Often used in the names of investment companies.,,,other,,2020-01-01 00:00:00
31876,,загранпаспорт,загранпа'спорт,,31850,0,,"In Russia, there are two distinct types of passports: заграни́чный па́спорт (i.e. foreign passport) and вну́тренний па́спорт (i.e. internal or domestic passport). The former is used for traveling abroad and the latter is a standard ID.\n\nЗагранпаспорт – это заграничный паспорт. Passport - this is the foreign passport (in Russia).",,,noun,,2020-01-01 00:00:00
31933,,стольник,сто'льник,,31907,0,,Colloquial for 100 rubles,,,noun,,2020-01-01 00:00:00
32042,,чаво,чаво',,32016,0,,"Slang, instead of ""чего"".","Slang für ""чего"".",,other,,2020-01-01 00:00:00
32330,,какой-то,како'й-то,,32301,0,,"Depending on the subject's gender use какой-то (male), какая-то (female), какое-то (neuter) or какие-то (plural).","Abhängig vom Geschlecht des Subjekts verwende какой-то (männlich), какая-то (weiblich), какое-то (neutrum) oder какие-то (Plural).",,other,,2020-01-01 00:00:00
32332,,больше,бо'льше,62,32303,0,https://openrussian.org/audio-shtooka/больше.mp3,"+ genitive\nбо́льше всего́ ― most of all, above all\nбо́льше не ―  no more, no longer\nкак мо́жно бо́льше ―  as much as possible\nнамно́го бо́льше ― much more, many more\nнемно́го бо́льше ― a little more\nчто́бы не сказа́ть бо́льше ―  to say the least\nЭ́тот дом большо́й, а тот ещё бо́льше. ― This house is big but that (one) is even bigger.",,,other,,2020-01-01 00:00:00
32333,,нужно,ну'жно,135,32304,0,https://openrussian.org/audio-shtooka/нужно.mp3,"dative + ну́жно* + infinitive (example: ему нужно читать)\n* as adverb, not short neuter adjective",,,adverb,,2020-01-01 00:00:00
32335,,кто-то,кто'-то,,32305,0,https://openrussian.org/audio-shtooka/кто-то.mp3,"Кто-то\nКого-то\nКому-то\nКого-то\nКем-то\nКом-то",,,other,A2,2020-01-01 00:00:00
32336,,рядом,ря'дом,,32306,0,https://openrussian.org/audio-shtooka/рядом.mp3,"+ с + Instr. -> Example: Ты бы узнал, как я хочу рядом быть с тобою.","+ с + Instr. -> Beispiel: Ты бы узнал, как я хочу рядом быть с тобою.",,adverb,,2020-01-01 00:00:00
32337,,из-за,из-за,,32307,0,,used with genitive case,кого? чего?,,other,,2020-01-01 00:00:00
32367,,скажем,ска'жем,,32337,0,,let's say,,,other,,2020-01-01 00:00:00
32379,,ворота,воро'та,,32348,0,https://openrussian.org/audio-shtooka/ворота.mp3,ворота - въезд для транспорта,,,noun,,2020-01-01 00:00:00
32387,,другое,друго'е,,32355,0,,"Noun, inanimate, neuter and adjective nominative/accusative singular neuter of друго́й",,,adjective,,2020-01-01 00:00:00
